run,commit,dirty,scenario,input_mib,round,seconds,mib_per_s
1786139575,40450d2,no,chunked1/source,1,0,0.0014295429999999999,699.62965824881951
1786139575,40450d2,no,lexer_all/ascii,1,0,0.0013184029999999999,758.53248089778776
1786139575,40450d2,no,chunked1/ascii,1,0,0.001430562,699.06197593189665
1786139575,40450d2,no,chunked8/ascii,1,0,0.000277299,3606.4013877189818
1786139575,40450d2,no,chunked8/source,1,0,0.00027183900000000001,3679.2023239564305
1786139575,40450d2,no,chunked4/source,1,0,0.00038701799999999999,2584.2484859670408
1786139575,40450d2,no,chunked2/source,1,0,0.00071422599999999999,1400.3280201812763
1786139575,40450d2,no,chunked2/ascii,1,0,0.001088875,918.42635602166081
1786139575,40450d2,no,chunked4/ascii,1,0,0.00041095699999999999,2433.4699212158107
1786139575,40450d2,no,lexer_all/source,1,0,0.0013569529999999999,737.05624332013872
1786139575,40450d2,no,chunked2/source,1,1,0.00077148600000000005,1296.3951135107989
1786139575,40450d2,no,chunked1/source,1,1,0.0014063330000000001,711.17628651392818
1786139575,40450d2,no,chunked1/ascii,1,1,0.0014380129999999999,695.4398175907213
1786139575,40450d2,no,lexer_all/source,1,1,0.0013505030000000001,740.57642266769653
1786139575,40450d2,no,lexer_all/ascii,1,1,0.0013026929999999999,767.68010453198565
1786139575,40450d2,no,chunked8/source,1,1,0.00025622900000000002,3903.3469300586275
1786139575,40450d2,no,chunked2/ascii,1,1,0.00073330599999999998,1363.757419703488
1786139575,40450d2,no,chunked8/ascii,1,1,0.00024093899999999999,4150.6418571218692
1786139575,40450d2,no,chunked4/source,1,1,0.000380178,2630.7431796211044
1786139575,40450d2,no,chunked4/ascii,1,1,0.00039060800000000003,2560.2432577240761
1786139575,40450d2,no,lexer_all/ascii,1,2,0.0012989029999999999,769.92007749084109
1786139575,40450d2,no,lexer_all/source,1,2,0.0013499129999999999,740.90010285254846
1786139575,40450d2,no,chunked1/ascii,1,2,0.001440013,694.47393767492792
1786139575,40450d2,no,chunked4/ascii,1,2,0.00039048799999999998,2561.030040393267
1786139575,40450d2,no,chunked1/source,1,2,0.0014206729999999999,703.99780987038696
1786139575,40450d2,no,chunked8/ascii,1,2,0.000240998,4149.6257164502858
1786139575,40450d2,no,chunked4/source,1,2,0.00038476800000000001,2599.3603432249879
1786139575,40450d2,no,chunked8/source,1,2,0.00024922900000000001,4012.9787486287396
1786139575,40450d2,no,chunked2/ascii,1,2,0.000729066,1371.6885692284181
1786139575,40450d2,no,chunked2/source,1,2,0.00072460700000000005,1380.2663796264626
1786139575,40450d2,no,chunked4/ascii,1,3,0.00037764800000000001,2648.1048447577796
1786139575,40450d2,no,lexer_all/ascii,1,3,0.001306303,765.55860195765149
1786139575,40450d2,no,chunked4/source,1,3,0.00038453800000000002,2600.9150735219723
1786139575,40450d2,no,chunked1/ascii,1,3,0.001439372,694.78320990896441
1786139575,40450d2,no,lexer_all/source,1,3,0.001354793,738.23136120572826
1786139575,40450d2,no,chunked8/source,1,3,0.000247669,4038.2554156636161
1786139575,40450d2,no,chunked8/ascii,1,3,0.000241819,4135.5373168075539
1786139575,40450d2,no,chunked2/source,1,3,0.00076108600000000001,1314.109943609516
1786139575,40450d2,no,chunked1/source,1,3,0.001406093,711.29767415241542
1786139575,40450d2,no,chunked2/ascii,1,3,0.00073040599999999996,1369.1720747270504
1786139575,40450d2,no,chunked4/ascii,1,4,0.000380808,2626.1304867888434
1786139575,40450d2,no,chunked4/source,1,4,0.00038136799999999998,2622.5343514453029
1786139575,40450d2,no,chunked1/source,1,4,0.001405393,711.65195823658735
1786139575,40450d2,no,chunked2/ascii,1,4,0.00073146599999999995,1367.1879464159456
1786139575,40450d2,no,chunked8/source,1,4,0.000239349,4178.629033511701
1786139575,40450d2,no,lexer_all/ascii,1,4,0.001303993,766.91477516603686
1786139575,40450d2,no,chunked2/source,1,4,0.00071492699999999997,1398.9549709858381
1786139575,40450d2,no,chunked8/ascii,1,4,0.00024420799999999999,4095.0808262345458
1786139575,40450d2,no,chunked1/ascii,1,4,0.001436873,695.99157226357931
1786139575,40450d2,no,lexer_all/source,1,4,0.0013531330000000001,739.1370105835806
1786139575,40450d2,no,chunked4/ascii,1,5,0.00038142800000000001,2621.8617888909203
1786139575,40450d2,no,chunked4/source,1,5,0.00038862800000000002,2573.5425150580818
1786139575,40450d2,no,chunked2/source,1,5,0.00072426599999999999,1380.9162387051058
1786139575,40450d2,no,lexer_all/source,1,5,0.001348843,741.48783849713584
1786139575,40450d2,no,chunked2/ascii,1,5,0.00073065599999999999,1368.7036011653718
1786139575,40450d2,no,chunked1/ascii,1,5,0.0014353530000000001,696.72860851169423
1786139575,40450d2,no,lexer_all/ascii,1,5,0.0013058029999999999,765.851739054885
1786139575,40450d2,no,chunked8/source,1,5,0.00024754900000000001,4040.2129701270946
1786139575,40450d2,no,chunked8/ascii,1,5,0.000241399,4142.7325648121405
1786139575,40450d2,no,chunked1/source,1,5,0.0014129920000000001,707.82472975217991
1786139575,40450d2,no,chunked8/ascii,1,6,0.00024287899999999999,4117.4885371443643
1786139575,40450d2,no,lexer_all/ascii,1,6,0.0013022540000000001,767.9388954943397
1786139575,40450d2,no,chunked2/source,1,6,0.00073487599999999998,1360.9788325404452
1786139575,40450d2,no,chunked1/source,1,6,0.001408613,710.02516698482282
1786139575,40450d2,no,chunked2/ascii,1,6,0.00073078599999999998,1368.4601215856433
1786139575,40450d2,no,chunked4/source,1,6,0.00037711800000000002,2652.0894800619226
1786139575,40450d2,no,chunked1/ascii,1,6,0.001438403,695.25126019139691
1786139575,40450d2,no,lexer_all/source,1,6,0.0013522930000000001,739.59613822003973
1786139575,40450d2,no,chunked8/source,1,6,0.00024745799999999999,4041.6987146990286
1786139575,40450d2,no,chunked4/ascii,1,6,0.00038171800000000002,2619.869899803221
1786139575,40450d2,no,chunked1/source,1,7,0.0014073530000000001,710.66085093220545
1786139575,40450d2,no,chunked8/source,1,7,0.000240819,4153.1219735236509
1786139575,40450d2,no,lexer_all/source,1,7,0.001351033,740.28590015343241
1786139575,40450d2,no,chunked4/source,1,7,0.00038193800000000001,2618.6205105069203
1786139575,40450d2,no,chunked8/ascii,1,7,0.00024283900000000001,4118.1667623943677
1786139575,40450d2,no,chunked2/source,1,7,0.00075176599999999996,1330.401588449055
1786139575,40450d2,no,chunked2/ascii,1,7,0.00074032600000000003,1350.8258502512217
1786139575,40450d2,no,chunked4/ascii,1,7,0.00037911800000000001,2637.8370280838312
1786139575,40450d2,no,chunked1/ascii,1,7,0.001436103,696.36474432062744
1786139575,40450d2,no,lexer_all/ascii,1,7,0.0013073329999999999,764.95544625056198
1786139575,40450d2,no,lexer_all/source,1,8,0.001355553,737.81746677702176
1786139575,40450d2,no,chunked1/source,1,8,0.001413023,707.80920094152191
1786139575,40450d2,no,chunked8/source,1,8,0.000245369,4076.1085570793057
1786139575,40450d2,no,chunked4/source,1,8,0.00039581700000000002,2526.8007198831583
1786139575,40450d2,no,chunked4/ascii,1,8,0.00039813799999999997,2511.8212740634804
1786139575,40450d2,no,chunked8/ascii,1,8,0.000242919,4116.8105352528455
1786139575,40450d2,no,chunked2/source,1,8,0.00074579599999999996,1341.051280165075
1786139575,40450d2,no,chunked2/ascii,1,8,0.00074073599999999998,1350.0781633579115
1786139575,40450d2,no,lexer_all/ascii,1,8,0.0012461340000000001,802.52324261522904
1786139575,40450d2,no,chunked1/ascii,1,8,0.0013642229999999999,733.05573825766464
1786139575,40450d2,no,chunked8/ascii,1,9,0.00025226900000000001,3964.2266723738785
1786139575,40450d2,no,chunked2/ascii,1,9,0.00073754599999999995,1355.9174592677421
1786139575,40450d2,no,lexer_all/ascii,1,9,0.0013288429999999999,752.57310187364953
1786139575,40450d2,no,chunked4/source,1,9,0.000396528,2522.2700049983664
1786139575,40450d2,no,chunked1/source,1,9,0.001402363,713.18958111558288
1786139575,40450d2,no,chunked4/ascii,1,9,0.00039633799999999999,2523.2289066733092
1786139575,40450d2,no,chunked2/source,1,9,0.00074831599999999996,1336.5352077758491
1786139575,40450d2,no,lexer_all/source,1,9,0.0013796430000000001,724.9344073372547
1786139575,40450d2,no,chunked1/ascii,1,9,0.0013518530000000001,739.76349382150715
1786139575,40450d2,no,chunked8/source,1,9,0.000270399,3698.7957815746072
1786139575,40450d2,no,chunked4/ascii,1,10,0.00041526699999999998,2408.2132661952091
1786139575,40450d2,no,lexer_all/source,1,10,0.001341634,745.47207400974651
1786139575,40450d2,no,chunked4/source,1,10,0.00039516699999999998,2530.9569891767082
1786139575,40450d2,no,chunked1/ascii,1,10,0.001371403,729.21781446670741
1786139575,40450d2,no,lexer_all/ascii,1,10,0.0013291240000000001,752.41399479137078
1786139575,40450d2,no,chunked8/ascii,1,10,0.00025353799999999998,3944.3850563350898
1786139575,40450d2,no,chunked2/ascii,1,10,0.00079050599999999996,1265.0776824123866
1786139575,40450d2,no,chunked2/source,1,10,0.00077590600000000003,1289.0101127481837
1786139575,40450d2,no,chunked1/source,1,10,0.0014074529999999999,710.61035824428404
1786139575,40450d2,no,chunked8/source,1,10,0.00024753900000000002,4040.3761853364203
1786139575,40450d2,no,chunked1/source,1,11,0.0014052019999999999,711.74868847467644
1786139575,40450d2,no,chunked4/ascii,1,11,0.00041950800000000002,2383.867526752972
1786139575,40450d2,no,chunked4/source,1,11,0.00039179800000000001,2552.7202296642458
1786139575,40450d2,no,lexer_all/source,1,11,0.0013507829999999999,740.42291066884331
1786139575,40450d2,no,chunked1/ascii,1,11,0.0014376530000000001,695.61396137530119
1786139575,40450d2,no,chunked8/ascii,1,11,0.00025457799999999999,3928.2714861971026
1786139575,40450d2,no,lexer_all/ascii,1,11,0.0013043740000000001,766.69076385537119
1786139575,40450d2,no,chunked2/ascii,1,11,0.00072796600000000003,1373.7612723850921
1786139575,40450d2,no,chunked2/source,1,11,0.00072901599999999997,1371.9186966294185
1786139575,40450d2,no,chunked8/source,1,11,0.000239249,4180.3755942218868
1786139575,40450d2,no,chunked2/ascii,1,12,0.00073239599999999996,1365.4518845175096
1786139575,40450d2,no,chunked1/ascii,1,12,0.001439533,694.70550408575969
1786139575,40450d2,no,chunked8/ascii,1,12,0.000240449,4159.1002599848034
1786139575,40450d2,no,chunked4/ascii,1,12,0.00041579799999999999,2405.1378275342495
1786139575,40450d2,no,chunked4/source,1,12,0.000388248,2576.0613848416274
1786139575,40450d2,no,lexer_all/source,1,12,0.0013547030000000001,738.28040577306774
1786139575,40450d2,no,chunked1/source,1,12,0.001411392,708.62714294964985
1786139575,40450d2,no,chunked2/source,1,12,0.00076744599999999997,1303.2196148549765
1786139575,40450d2,no,lexer_all/ascii,1,12,0.0013246740000000001,754.94159197892156
1786139575,40450d2,no,chunked8/source,1,12,0.00024561800000000002,4071.9763231603224
1786139575,40450d2,no,chunked1/source,1,13,0.0014092729999999999,709.69264332885984
1786139575,40450d2,no,chunked2/ascii,1,13,0.00072659600000000003,1376.351505393762
1786139575,40450d2,no,chunked4/source,1,13,0.00038449799999999999,2601.1856512699474
1786139575,40450d2,no,lexer_all/source,1,13,0.0013496630000000001,741.03734083396535
1786139575,40450d2,no,chunked8/ascii,1,13,0.000258139,3874.0813996067463
1786139575,40450d2,no,chunked4/ascii,1,13,0.00048400800000000002,2066.1879522922882
1786139575,40450d2,no,lexer_all/ascii,1,13,0.001300893,768.74231655723099
1786139575,40450d2,no,chunked2/source,1,13,0.00073895600000000003,1353.4644559919564
1786139575,40450d2,no,chunked1/ascii,1,13,0.001436103,696.36474432062744
1786139575,40450d2,no,chunked8/source,1,13,0.000244539,4089.9434468203117
1786139575,40450d2,no,chunked2/ascii,1,14,0.00075542600000000001,1323.8245684065494
1786139575,40450d2,no,chunked1/ascii,1,14,0.001438162,695.36776692270132
1786139575,40450d2,no,chunked4/source,1,14,0.00039949799999999998,2503.5186172195913
1786139575,40450d2,no,lexer_all/ascii,1,14,0.0013056630000000001,765.93385767467248
1786139575,40450d2,no,chunked8/source,1,14,0.000236939,4221.1315171499509
1786139575,40450d2,no,chunked4/ascii,1,14,0.00037918799999999998,2637.35007018441
1786139575,40450d2,no,lexer_all/source,1,14,0.001354743,738.258607383092
1786139575,40450d2,no,chunked1/source,1,14,0.001410693,708.97826851199534
1786139575,40450d2,no,chunked8/ascii,1,14,0.000241969,4132.9736388259898
1786139575,40450d2,no,chunked2/source,1,14,0.00073109599999999998,1368.0155281139444
1786139575,40450d2,no,chunked1/source,16,0,0.022078547,724.68722728880687
1786139575,40450d2,no,lexer_all/ascii,16,0,0.020953992000000001,763.57942645479386
1786139575,40450d2,no,chunked1/ascii,16,0,0.021877417,731.34946384659304
1786139575,40450d2,no,chunked8/ascii,16,0,0.0031056339999999999,5151.9390866078684
1786139575,40450d2,no,chunked8/source,16,0,0.0032529730000000001,4918.5901659791225
1786139575,40450d2,no,chunked4/source,16,0,0.0060739289999999996,2634.2160087804132
1786139575,40450d2,no,chunked2/source,16,0,0.011785879000000001,1357.5602641089056
1786139575,40450d2,no,chunked2/ascii,16,0,0.011569780999999999,1382.9161669782982
1786139575,40450d2,no,chunked4/ascii,16,0,0.0059927890000000001,2669.8816182746195
1786139575,40450d2,no,lexer_all/source,16,0,0.021178931000000002,755.46971695576156
1786139575,40450d2,no,chunked2/source,16,1,0.011483121000000001,1393.352992448273
1786139575,40450d2,no,chunked1/source,16,1,0.021964917,728.43621526070899
1786139575,40450d2,no,chunked1/ascii,16,1,0.021847008000000001,732.36743417214564
1786139575,40450d2,no,lexer_all/source,16,1,0.021593248999999998,740.97422800967126
1786139575,40450d2,no,lexer_all/ascii,16,1,0.020893602000000001,765.78644473549082
1786139575,40450d2,no,chunked8/source,16,1,0.0034176419999999998,4681.6024053998653
1786139575,40450d2,no,chunked2/ascii,16,1,0.01166731,1371.3561389299109
1786139575,40450d2,no,chunked8/ascii,16,1,0.0034293829999999998,4665.5731346712628
1786139575,40450d2,no,chunked4/source,16,1,0.006080149,2631.5212025224391
1786139575,40450d2,no,chunked4/ascii,16,1,0.0058981490000000001,2712.7217697108599
1786139575,40450d2,no,lexer_all/ascii,16,2,0.021054512000000001,759.93388938667113
1786139575,40450d2,no,lexer_all/source,16,2,0.021619669000000001,740.06873130183465
1786139575,40450d2,no,chunked1/ascii,16,2,0.021827006999999999,733.03853310251566
1786139575,40450d2,no,chunked4/ascii,16,2,0.0062602580000000003,2555.8111492047674
1786139575,40450d2,no,chunked1/source,16,2,0.021996907,727.37685384566134
1786139575,40450d2,no,chunked8/ascii,16,2,0.003124464,5120.8902369489106
1786139575,40450d2,no,chunked4/source,16,2,0.00585675,2731.8975554694334
1786139575,40450d2,no,chunked8/source,16,2,0.0031162439999999998,5134.3992986414432
1786139575,40450d2,no,chunked2/ascii,16,2,0.011730479,1363.971342798392
1786139575,40450d2,no,chunked2/source,16,2,0.01171031,1366.3208751942182
1786139575,40450d2,no,chunked4/ascii,16,3,0.0061221790000000002,2613.4546528774054
1786139575,40450d2,no,lexer_all/ascii,16,3,0.021024581000000001,761.01574596413309
1786139575,40450d2,no,chunked4/source,16,3,0.0062835779999999997,2546.3264732284069
1786139575,40450d2,no,chunked1/ascii,16,3,0.021988937,727.64032173534986
1786139575,40450d2,no,lexer_all/source,16,3,0.021628518999999999,739.76590852085644
1786139575,40450d2,no,chunked8/source,16,3,0.003226643,4958.7267658664459
1786139575,40450d2,no,chunked8/ascii,16,3,0.0030093049999999999,5316.8546203519882
1786139575,40450d2,no,chunked2/source,16,3,0.01156596,1383.3733652887961
1786139575,40450d2,no,chunked1/source,16,3,0.022011407,726.89769481776455
1786139575,40450d2,no,chunked2/ascii,16,3,0.01166963,1371.0835042155013
1786139575,40450d2,no,chunked4/ascii,16,4,0.0063502469999999998,2519.5928903707745
1786139575,40450d2,no,chunked4/source,16,4,0.0059366089999999998,2695.1481911636097
1786139575,40450d2,no,chunked1/source,16,4,0.022047166999999999,725.71868340252536
1786139575,40450d2,no,chunked2/ascii,16,4,0.011158203,1433.9259819254355
1786139575,40450d2,no,chunked8/source,16,4,0.0033552320000000001,4768.6839562795076
1786139575,40450d2,no,lexer_all/ascii,16,4,0.021055531999999998,759.89707566155732
1786139575,40450d2,no,chunked2/source,16,4,0.01177548,1358.7591340646502
1786139575,40450d2,no,chunked8/ascii,16,4,0.0033795320000000002,4734.3943461101535
1786139575,40450d2,no,chunked1/ascii,16,4,0.022272865999999999,718.36454245710183
1786139575,40450d2,no,lexer_all/source,16,4,0.021617368000000001,740.1475058386203
1786139575,40450d2,no,chunked4/ascii,16,5,0.006613926,2419.1436664544385
1786139575,40450d2,no,chunked4/source,16,5,0.0060527990000000002,2643.4119170313775
1786139575,40450d2,no,chunked2/source,16,5,0.012185948,1312.9910785763739
1786139575,40450d2,no,lexer_all/source,16,5,0.021547429,742.54988880555561
1786139575,40450d2,no,chunked2/ascii,16,5,0.011907958,1343.6423938762919
1786139575,40450d2,no,chunked1/ascii,16,5,0.022235896000000002,719.55891470702772
1786139575,40450d2,no,lexer_all/ascii,16,5,0.021031161999999999,760.77761149376056
1786139575,40450d2,no,chunked8/source,16,5,0.0043298470000000004,3695.2901587505526
1786139575,40450d2,no,chunked8/ascii,16,5,0.003135994,5102.0624380334721
1786139575,40450d2,no,chunked1/source,16,5,0.022154406000000001,722.20582253460577
1786139575,40450d2,no,chunked8/ascii,16,6,0.0035543419999999998,4501.5468948397029
1786139575,40450d2,no,lexer_all/ascii,16,6,0.019139162000000001,835.98420836284993
1786139575,40450d2,no,chunked2/source,16,6,0.011834888999999999,1351.9384092234077
1786139575,40450d2,no,chunked1/source,16,6,0.022096905999999999,724.08512793581178
1786139575,40450d2,no,chunked2/ascii,16,6,0.013076523,1223.5696899931534
1786139575,40450d2,no,chunked4/source,16,6,0.006360437,2515.556872585265
1786139575,40450d2,no,chunked1/ascii,16,6,0.022166425999999999,721.81402600935041
1786139575,40450d2,no,lexer_all/source,16,6,0.020888772,765.9636960945146
1786139575,40450d2,no,chunked8/source,16,6,0.0047798559999999999,3347.3897556737288
1786139575,40450d2,no,chunked4/ascii,16,6,0.0065484360000000004,2443.337186665387
1786139575,40450d2,no,chunked1/source,16,7,0.022305314999999999,717.31966161408639
1786139575,40450d2,no,chunked8/source,16,7,0.00394378,4057.0318344318407
1786139575,40450d2,no,lexer_all/source,16,7,0.020856933000000001,767.13297242675151
1786139575,40450d2,no,chunked4/source,16,7,0.0058395799999999996,2739.930099081716
1786139575,40450d2,no,chunked8/ascii,16,7,0.003424042,4672.8507399437094
1786139575,40450d2,no,chunked2/source,16,7,0.011232152,1424.4857982687204
1786139575,40450d2,no,chunked2/ascii,16,7,0.012738835,1256.0047440208102
1786139575,40450d2,no,chunked4/ascii,16,7,0.0059712990000000002,2679.4902069546911
1786139575,40450d2,no,chunked1/ascii,16,7,0.022537484,709.93005223202113
1786139575,40450d2,no,lexer_all/ascii,16,7,0.01944883,822.67350752196091
1786139575,40450d2,no,lexer_all/source,16,8,0.020895493000000001,765.71732516651343
1786139575,40450d2,no,chunked1/source,16,8,0.022218564999999999,720.12035916791228
1786139575,40450d2,no,chunked8/source,16,8,0.0032355629999999999,4945.0562415244594
1786139575,40450d2,no,chunked4/source,16,8,0.0058614499999999998,2729.7069851309157
1786139575,40450d2,no,chunked4/ascii,16,8,0.0057115810000000003,2801.3324495088732
1786139575,40450d2,no,chunked8/ascii,16,8,0.0030685539999999998,5214.1944359780991
1786139575,40450d2,no,chunked2/source,16,8,0.011589640999999999,1380.5467320338573
1786139575,40450d2,no,chunked2/ascii,16,8,0.0115126,1389.7848612214739
1786139575,40450d2,no,lexer_all/ascii,16,8,0.019439890000000001,823.05183791154877
1786139575,40450d2,no,chunked1/ascii,16,8,0.022419765000000001,713.65766738850027
1786139575,40450d2,no,chunked8/ascii,16,9,0.0033555429999999999,4768.2408460563138
1786139575,40450d2,no,chunked2/ascii,16,9,0.011931558,1340.9847392350889
1786139575,40450d2,no,lexer_all/ascii,16,9,0.019373590999999999,825.86843055055408
1786139575,40450d2,no,chunked4/source,16,9,0.0060145190000000003,2660.236173166234
