run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786139670,40450d2,no,window-scan-split-friendly,1,14,0.00040170800000000002,2489.3703884413553
1786139670,40450d2,no,plan-window-no-byte,16,-1,0.010238047,0
1786139670,40450d2,no,serial-no-byte,16,0,0.031956085000000002,500.6871148327462
1786139670,40450d2,no,window-scan-no-byte,16,0,0.0043472579999999997,3680.4808916333009
1786139670,40450d2,no,serial-no-byte,16,1,0.031516707999999997,507.66723478860803
1786139670,40450d2,no,window-scan-no-byte,16,1,0.0044467669999999999,3598.1197125911926
1786139670,40450d2,no,serial-no-byte,16,2,0.032092454999999999,498.5595523932339
1786139670,40450d2,no,window-scan-no-byte,16,2,0.0043603380000000001,3669.4403048571003
1786139670,40450d2,no,serial-no-byte,16,3,0.031953175,500.73271278988705
1786139670,40450d2,no,window-scan-no-byte,16,3,0.0044449270000000004,3599.6091724341027
1786139670,40450d2,no,serial-no-byte,16,4,0.031668496999999997,505.23395537211638
1786139670,40450d2,no,window-scan-no-byte,16,4,0.0043620680000000002,3667.9850016093283
1786139670,40450d2,no,serial-no-byte,16,5,0.032729662,488.85319988944588
1786139670,40450d2,no,window-scan-no-byte,16,5,0.0044035469999999998,3633.4345926136361
1786139670,40450d2,no,serial-no-byte,16,6,0.033044709999999998,484.1924774040989
1786139670,40450d2,no,window-scan-no-byte,16,6,0.004396568,3639.202214090627
1786139670,40450d2,no,serial-no-byte,16,7,0.032756211,488.45698301308414
1786139670,40450d2,no,window-scan-no-byte,16,7,0.0044082669999999996,3629.5442177163955
1786139670,40450d2,no,serial-no-byte,16,8,0.033138330000000001,482.8245720288258
1786139670,40450d2,no,window-scan-no-byte,16,8,0.0044165669999999997,3622.723259943753
1786139670,40450d2,no,serial-no-byte,16,9,0.032138634999999999,497.84317224424746
1786139670,40450d2,no,window-scan-no-byte,16,9,0.0043201669999999998,3703.5605336552962
1786139670,40450d2,no,serial-no-byte,16,10,0.032680111999999997,489.59440530681172
1786139670,40450d2,no,window-scan-no-byte,16,10,0.0043764169999999996,3655.9587443335499
1786139670,40450d2,no,serial-no-byte,16,11,0.032663541999999997,489.84277332813451
1786139670,40450d2,no,window-scan-no-byte,16,11,0.0043566780000000001,3672.5229635974933
1786139670,40450d2,no,serial-no-byte,16,12,0.032129375000000002,497.9866555138405
1786139670,40450d2,no,window-scan-no-byte,16,12,0.0044504269999999999,3595.1606441359449
1786139670,40450d2,no,serial-no-byte,16,13,0.032816781000000003,487.55543695769546
1786139670,40450d2,no,window-scan-no-byte,16,13,0.0045026470000000002,3553.4653282835629
1786139670,40450d2,no,serial-no-byte,16,14,0.032388223000000001,494.00672583982146
1786139670,40450d2,no,window-scan-no-byte,16,14,0.0045604870000000002,3508.3972391545026
1786139670,40450d2,no,plan-byte-split-friendly,16,-1,1.5099999999999999e-06,0
1786139670,40450d2,no,plan-window-split-friendly,16,-1,0.0094557510000000001,0
1786139670,40450d2,no,byte-scan-split-friendly,16,0,0.0046362759999999999,3451.0456236859068
1786139670,40450d2,no,window-scan-split-friendly,16,0,0.0046211359999999996,3462.3521142853187
1786139670,40450d2,no,byte-scan-split-friendly,16,1,0.0045640359999999996,3505.6691051516686
1786139670,40450d2,no,window-scan-split-friendly,16,1,0.0045036970000000001,3552.6368670005995
1786139670,40450d2,no,byte-scan-split-friendly,16,2,0.0044700269999999997,3579.396724001891
1786139670,40450d2,no,window-scan-split-friendly,16,2,0.0044762969999999997,3574.3830223955206
1786139670,40450d2,no,byte-scan-split-friendly,16,3,0.0045543169999999996,3513.1502703918068
1786139670,40450d2,no,window-scan-split-friendly,16,3,0.0045777459999999997,3495.1698936550874
1786139670,40450d2,no,byte-scan-split-friendly,16,4,0.0044278970000000001,3613.4535198086132
1786139670,40450d2,no,window-scan-split-friendly,16,4,0.0043711080000000003,3660.3991482251181
1786139670,40450d2,no,byte-scan-split-friendly,16,5,0.0043858780000000002,3648.0722902005023
1786139670,40450d2,no,window-scan-split-friendly,16,5,0.0044511869999999997,3594.546802908977
1786139670,40450d2,no,byte-scan-split-friendly,16,6,0.0044565070000000002,3590.2557765532511
1786139670,40450d2,no,window-scan-split-friendly,16,6,0.0044378869999999997,3605.3193783437932
