run,commit,dirty,scenario,input_mib,round,seconds,mib_per_s
1785767153,7fe4a60,no,munch-nested,16,11,0.025818536999999999,619.71019079886207
1785767153,7fe4a60,no,lexertl-nested,16,11,0.069200924999999996,231.21093381941762
1785767153,7fe4a60,no,lexertl-nested,16,12,0.070053304999999996,228.39765362130282
1785767153,7fe4a60,no,munch-nested,16,12,0.025803128000000002,620.08026664121803
1785767153,7fe4a60,no,lexertl-nested,16,13,0.069341396,230.7425493772505
1785767153,7fe4a60,no,munch-nested,16,13,0.025811128999999999,619.88805256900935
1785767153,7fe4a60,no,lexertl-nested,16,14,0.069456461999999997,230.3602865694121
1785767153,7fe4a60,no,munch-nested,16,14,0.025836321999999998,619.28359967093934
1785767273,7fe4a60,no,munch-modes,16,0,0.022374287999999999,715.10787578598297
1785767273,7fe4a60,no,lexertl-modes,16,0,0.067544102999999994,236.88270112794021
1785767273,7fe4a60,no,munch-flat,16,0,0.021355919000000001,749.20819674881739
1785767273,7fe4a60,no,munch-modes,16,1,0.021641998999999999,739.30460693135649
1785767273,7fe4a60,no,munch-flat,16,1,0.021581033999999999,741.39309376482186
1785767273,7fe4a60,no,lexertl-modes,16,1,0.067676802999999994,236.41822389133557
1785767273,7fe4a60,no,munch-modes,16,2,0.022044174,725.81669714201166
1785767273,7fe4a60,no,lexertl-modes,16,2,0.067561558999999993,236.82149732370459
1785767273,7fe4a60,no,munch-flat,16,2,0.020852061000000002,767.31166113046606
1785767273,7fe4a60,no,munch-flat,16,3,0.020795256000000002,769.40767470733749
1785767273,7fe4a60,no,lexertl-modes,16,3,0.065742484000000004,243.37427779430737
1785767273,7fe4a60,no,munch-modes,16,3,0.022296588999999999,717.59987879329026
1785767273,7fe4a60,no,lexertl-modes,16,4,0.065922608999999993,242.70928906809212
1785767273,7fe4a60,no,munch-flat,16,4,0.021119138999999999,757.60804282332765
1785767273,7fe4a60,no,munch-modes,16,4,0.021491663000000001,744.47610517174996
1785767273,7fe4a60,no,munch-modes,16,5,0.021683233999999999,737.89867156826369
1785767273,7fe4a60,no,lexertl-modes,16,5,0.067438723000000006,237.25285491992202
1785767273,7fe4a60,no,munch-flat,16,5,0.021301960000000002,751.10598104135988
1785767273,7fe4a60,no,munch-modes,16,6,0.022451497000000001,712.6486738903784
1785767273,7fe4a60,no,munch-flat,16,6,0.021398097000000001,747.73142508438048
1785767273,7fe4a60,no,lexertl-modes,16,6,0.065596743999999998,243.91499620627221
1785767273,7fe4a60,no,munch-modes,16,7,0.021441655,746.21243387713344
1785767273,7fe4a60,no,lexertl-modes,16,7,0.067756678000000001,236.13952212804483
1785767273,7fe4a60,no,munch-flat,16,7,0.021100669999999998,758.27116219076504
1785767273,7fe4a60,no,munch-flat,16,8,0.021205188,754.53372843965394
1785767273,7fe4a60,no,munch-modes,16,8,0.021804217000000001,733.80436288557428
1785767273,7fe4a60,no,lexertl-modes,16,8,0.066017093999999998,242.36191862525499
1785767273,7fe4a60,no,munch-modes,16,9,0.022145503,722.49564906716319
1785767273,7fe4a60,no,munch-flat,16,9,0.021358959,749.10156266996944
1785767273,7fe4a60,no,lexertl-modes,16,9,0.065978880000000004,242.50229109532941
1785767273,7fe4a60,no,munch-flat,16,10,0.020918560999999999,764.8723812265963
1785767273,7fe4a60,no,munch-modes,16,10,0.022787366999999999,702.14472623817437
1785767273,7fe4a60,no,lexertl-modes,16,10,0.065910044000000001,242.75555883263874
1785767273,7fe4a60,no,munch-flat,16,11,0.020815391999999999,768.66337967134177
1785767273,7fe4a60,no,lexertl-modes,16,11,0.065838842999999994,243.01808529508651
1785767273,7fe4a60,no,munch-modes,16,11,0.021467083000000001,745.32853690013712
1785767273,7fe4a60,no,lexertl-modes,16,12,0.067083276999999997,238.50995776344988
1785767273,7fe4a60,no,munch-modes,16,12,0.022328141999999999,716.58580297025208
1785767273,7fe4a60,no,munch-flat,16,12,0.021386043,748.15287540120482
1785767273,7fe4a60,no,lexertl-modes,16,13,0.067666165,236.45539190677954
1785767273,7fe4a60,no,munch-modes,16,13,0.023047670999999999,694.21459391292979
1785767273,7fe4a60,no,munch-flat,16,13,0.021408297999999999,747.37513294629071
1785767273,7fe4a60,no,lexertl-modes,16,14,0.065168829999999997,245.51659994362043
1785767273,7fe4a60,no,munch-flat,16,14,0.020813827,768.72117577914958
1785767273,7fe4a60,no,munch-modes,16,14,0.021835167999999999,732.76420698497986
1785767273,7fe4a60,no,lexertl-nested,16,0,0.070164292000000003,228.03637055751207
1785767273,7fe4a60,no,munch-nested,16,0,0.026448882,604.94090035327315
1785767273,7fe4a60,no,lexertl-nested,16,1,0.069581317000000004,229.94693374972306
1785767273,7fe4a60,no,munch-nested,16,1,0.026219989999999999,610.22183801052108
1785767273,7fe4a60,no,lexertl-nested,16,2,0.070426491999999993,227.18738412268897
1785767273,7fe4a60,no,munch-nested,16,2,0.025306559999999999,632.24754729277629
1785767273,7fe4a60,no,lexertl-nested,16,3,0.070898751999999995,225.67407802068902
1785767273,7fe4a60,no,munch-nested,16,3,0.027091417999999999,590.59331964157366
1785767273,7fe4a60,no,munch-nested,16,4,0.025481232999999999,627.91351150148353
1785767273,7fe4a60,no,lexertl-nested,16,4,0.068033637999999994,235.17793492709419
1785767273,7fe4a60,no,lexertl-nested,16,5,0.069183244000000005,231.27002385747448
1785767273,7fe4a60,no,munch-nested,16,5,0.027937126999999999,572.71495706832991
1785767273,7fe4a60,no,lexertl-nested,16,6,0.068039062999999997,235.15918334174415
1785767273,7fe4a60,no,munch-nested,16,6,0.025417405000000001,629.49032328113276
1785767273,7fe4a60,no,lexertl-nested,16,7,0.068731676000000005,232.78947090447031
1785767273,7fe4a60,no,munch-nested,16,7,0.026486768000000001,604.07560825909297
1785767273,7fe4a60,no,munch-nested,16,8,0.026807429000000001,596.84986913207831
1785767273,7fe4a60,no,lexertl-nested,16,8,0.068648926999999998,233.07007391998246
1785767273,7fe4a60,no,lexertl-nested,16,9,0.068911267999999998,232.18279034449753
1785767273,7fe4a60,no,munch-nested,16,9,0.025707646000000001,622.38333647575041
1785767273,7fe4a60,no,munch-nested,16,10,0.0256282,624.31269033398678
1785767273,7fe4a60,no,lexertl-nested,16,10,0.069456772999999999,230.35925510702145
1785767273,7fe4a60,no,munch-nested,16,11,0.026121208,612.52950056588043
1785767273,7fe4a60,no,lexertl-nested,16,11,0.069388076000000007,230.58732008101043
1785767273,7fe4a60,no,lexertl-nested,16,12,0.068589497999999999,233.2720162264124
1785767273,7fe4a60,no,munch-nested,16,12,0.026022219999999999,614.85955043103479
1785767273,7fe4a60,no,lexertl-nested,16,13,0.069741842999999998,229.41766093588151
1785767273,7fe4a60,no,munch-nested,16,13,0.026030784000000001,614.65726466085232
1785767273,7fe4a60,no,lexertl-nested,16,14,0.069836901000000007,229.10539072198347
1785767273,7fe4a60,no,munch-nested,16,14,0.025703225999999999,622.49036328815225
