run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786032881,bed90d6,no,byte-scan-split-friendly,1,14,0.0015203700000000001,657.73463038602438
1786032881,bed90d6,no,window-scan-split-friendly,1,14,0.00085490399999999997,1169.7219804796796
1786032881,bed90d6,no,plan-window-no-byte,16,-1,0.011417386999999999,0
1786032881,bed90d6,no,serial-no-byte,16,0,0.039531228000000002,404.74330825240236
1786032881,bed90d6,no,window-scan-no-byte,16,0,0.0058667659999999998,2727.2265503686358
1786032881,bed90d6,no,serial-no-byte,16,1,0.040514646000000001,394.91891401445292
1786032881,bed90d6,no,window-scan-no-byte,16,1,0.0066816549999999999,2394.6163038947684
1786032881,bed90d6,no,serial-no-byte,16,2,0.042602672000000001,375.56329800159011
1786032881,bed90d6,no,window-scan-no-byte,16,2,0.0076061770000000004,2103.5534671359869
1786032881,bed90d6,no,serial-no-byte,16,3,0.040003788999999998,399.96211358879032
1786032881,bed90d6,no,window-scan-no-byte,16,3,0.0062941050000000004,2542.0611826463014
1786032881,bed90d6,no,serial-no-byte,16,4,0.039744583999999999,402.57057414413998
1786032881,bed90d6,no,window-scan-no-byte,16,4,0.0074951949999999996,2134.7009650849645
1786032881,bed90d6,no,serial-no-byte,16,5,0.040391145000000003,396.12642820598421
1786032881,bed90d6,no,window-scan-no-byte,16,5,0.0065201110000000003,2453.94595276062
1786032881,bed90d6,no,serial-no-byte,16,6,0.040110142000000001,398.90160448696491
1786032881,bed90d6,no,window-scan-no-byte,16,6,0.0076834970000000001,2082.3851431190769
1786032881,bed90d6,no,serial-no-byte,16,7,0.039833412999999998,401.6728368216904
1786032881,bed90d6,no,window-scan-no-byte,16,7,0.0079054750000000003,2023.9138065707625
1786032881,bed90d6,no,serial-no-byte,16,8,0.040240156999999999,397.61276279314717
1786032881,bed90d6,no,window-scan-no-byte,16,8,0.0087777510000000003,1822.7903707908779
1786032881,bed90d6,no,serial-no-byte,16,9,0.041359778,386.84927177317053
1786032881,bed90d6,no,window-scan-no-byte,16,9,0.0076814550000000002,2082.9387140847666
1786032881,bed90d6,no,serial-no-byte,16,10,0.040233963999999997,397.6739652100897
1786032881,bed90d6,no,window-scan-no-byte,16,10,0.0060015199999999998,2665.9912822085071
1786032881,bed90d6,no,serial-no-byte,16,11,0.040201409,397.99600058793959
1786032881,bed90d6,no,window-scan-no-byte,16,11,0.0065067789999999999,2458.9739408699756
1786032881,bed90d6,no,serial-no-byte,16,12,0.042257257999999999,378.63318060059646
1786032881,bed90d6,no,window-scan-no-byte,16,12,0.0073951080000000001,2163.5924722127115
1786032881,bed90d6,no,serial-no-byte,16,13,0.040387435999999999,396.16280667086664
1786032881,bed90d6,no,window-scan-no-byte,16,13,0.0062777859999999996,2548.6692282916301
1786032881,bed90d6,no,serial-no-byte,16,14,0.040003996999999999,399.96003399360319
1786032881,bed90d6,no,window-scan-no-byte,16,14,0.0086369069999999992,1852.5150265019643
1786032881,bed90d6,no,plan-byte-split-friendly,16,-1,1.3039999999999999e-06,0
1786032881,bed90d6,no,plan-window-split-friendly,16,-1,0.014157723000000001,0
1786032881,bed90d6,no,byte-scan-split-friendly,16,0,0.0071947419999999996,2223.8462477181256
1786032881,bed90d6,no,window-scan-split-friendly,16,0,0.0074195570000000002,2156.4629802021873
1786032881,bed90d6,no,byte-scan-split-friendly,16,1,0.0060294909999999997,2653.6236640870684
1786032881,bed90d6,no,window-scan-split-friendly,16,1,0.007494143,2135.0006264892463
1786032881,bed90d6,no,byte-scan-split-friendly,16,2,0.0056279140000000004,2842.9716587709049
1786032881,bed90d6,no,window-scan-split-friendly,16,2,0.0059900609999999996,2671.0913294539073
1786032881,bed90d6,no,byte-scan-split-friendly,16,3,0.0062198239999999997,2572.4200556157216
1786032881,bed90d6,no,window-scan-split-friendly,16,3,0.0067364570000000004,2375.1357724097397
1786032881,bed90d6,no,byte-scan-split-friendly,16,4,0.006121708,2613.6496546388689
1786032881,bed90d6,no,window-scan-split-friendly,16,4,0.0056381399999999998,2837.8153078852247
1786032881,bed90d6,no,byte-scan-split-friendly,16,5,0.0059679420000000004,2680.991202662492
1786032881,bed90d6,no,window-scan-split-friendly,16,5,0.0060859219999999997,2629.0182490015482
1786032881,bed90d6,no,byte-scan-split-friendly,16,6,0.0069499740000000003,2302.1668858041771
1786032881,bed90d6,no,window-scan-split-friendly,16,6,0.0060953750000000001,2624.9410413633286
1786032881,bed90d6,no,byte-scan-split-friendly,16,7,0.0077222860000000001,2071.9253340267378
1786032881,bed90d6,no,window-scan-split-friendly,16,7,0.0077550290000000001,2063.1773266096102
1786032881,bed90d6,no,byte-scan-split-friendly,16,8,0.0080938280000000008,1976.8149261387812
1786032881,bed90d6,no,window-scan-split-friendly,16,8,0.0068746329999999998,2327.3969679545075
1786032881,bed90d6,no,byte-scan-split-friendly,16,9,0.0069841080000000002,2290.9153180334552
1786032881,bed90d6,no,window-scan-split-friendly,16,9,0.0070635840000000004,2265.1390568867023
1786032881,bed90d6,no,byte-scan-split-friendly,16,10,0.0083014040000000001,1927.38481346047
1786032881,bed90d6,no,window-scan-split-friendly,16,10,0.007064524,2264.8376592676309
1786032881,bed90d6,no,byte-scan-split-friendly,16,11,0.0065658349999999999,2436.8568506518973
1786032881,bed90d6,no,window-scan-split-friendly,16,11,0.0061090939999999998,2619.0462939349109
1786032881,bed90d6,no,byte-scan-split-friendly,16,12,0.0086267619999999996,1854.693568687765
1786032881,bed90d6,no,window-scan-split-friendly,16,12,0.0065285810000000003,2450.762271311331
1786032881,bed90d6,no,byte-scan-split-friendly,16,13,0.0059366769999999996,2695.1104127780577
1786032881,bed90d6,no,window-scan-split-friendly,16,13,0.0061641689999999997,2595.6459013372282
1786032881,bed90d6,no,byte-scan-split-friendly,16,14,0.0061315850000000002,2609.4394842442857
1786032881,bed90d6,no,window-scan-split-friendly,16,14,0.0069689419999999997,2295.9008698881407
