run,commit,dirty,scenario,input_mib,round,seconds,mib_per_s
1786032755,bed90d6,no,chunked2/ascii,1,6,0.00099842500000000005,1001.6290641891839
1786032755,bed90d6,no,chunked4/source,1,6,0.000558612,1790.4210445568519
1786032755,bed90d6,no,chunked1/ascii,1,6,0.0017933770000000001,557.63595630650218
1786032755,bed90d6,no,lexer_all/source,1,6,0.0018117579999999999,552.03326301967058
1786032755,bed90d6,no,chunked8/source,1,6,0.00052656199999999995,1899.3977547601085
1786032755,bed90d6,no,chunked4/ascii,1,6,0.00052382500000000001,1909.1328180462672
1786032755,bed90d6,no,chunked1/source,1,7,0.001785998,559.99540903292848
1786032755,bed90d6,no,chunked8/source,1,7,0.00055611600000000005,1798.4569416128868
1786032755,bed90d6,no,lexer_all/source,1,7,0.0018816970000000001,531.5152654981074
1786032755,bed90d6,no,chunked4/source,1,7,0.00058845000000000002,1699.6357898580884
1786032755,bed90d6,no,chunked8/ascii,1,7,0.00058960299999999996,1696.1438432523003
1786032755,bed90d6,no,chunked2/source,1,7,0.00093808699999999999,1066.1598343671665
1786032755,bed90d6,no,chunked2/ascii,1,7,0.00098442800000000008,1015.8706359561958
1786032755,bed90d6,no,chunked4/ascii,1,7,0.000582568,1716.6262108682349
1786032755,bed90d6,no,chunked1/ascii,1,7,0.0017947079999999999,557.22239963998936
1786032755,bed90d6,no,lexer_all/ascii,1,7,0.001763438,567.10329391398272
1786032755,bed90d6,no,lexer_all/source,1,8,0.001759264,568.50517065204099
1786032755,bed90d6,no,chunked1/source,1,8,0.001786489,559.84149946738671
1786032755,bed90d6,no,chunked8/source,1,8,0.00053555200000000001,1867.5136691525606
1786032755,bed90d6,no,chunked4/source,1,8,0.00053085800000000005,1884.0267652404073
1786032755,bed90d6,no,chunked4/ascii,1,8,0.000515183,1941.1577990987396
1786032755,bed90d6,no,chunked8/ascii,1,8,0.00050606700000000002,1976.124699719772
1786032755,bed90d6,no,chunked2/source,1,8,0.00093884399999999998,1065.3001782425965
1786032755,bed90d6,no,chunked2/ascii,1,8,0.00095511000000000001,1047.053740839365
1786032755,bed90d6,no,lexer_all/ascii,1,8,0.001732712,577.15967709179938
1786032755,bed90d6,no,chunked1/ascii,1,8,0.0018406099999999999,543.32612471576601
1786032755,bed90d6,no,chunked8/ascii,1,9,0.00059112300000000004,1691.7824182328989
1786032755,bed90d6,no,chunked2/ascii,1,9,0.00091164299999999996,1096.9771044291306
1786032755,bed90d6,no,lexer_all/ascii,1,9,0.001729639,578.18510013539583
1786032755,bed90d6,no,chunked4/source,1,9,0.00058192900000000002,1718.6816270403988
1786032755,bed90d6,no,chunked1/source,1,9,0.0018541639999999999,539.40788438454865
1786032755,bed90d6,no,chunked4/ascii,1,9,0.00061130400000000001,1635.9315470094846
1786032755,bed90d6,no,chunked2/source,1,9,0.00093028399999999997,1075.1025284128204
1786032755,bed90d6,no,lexer_all/source,1,9,0.001814293,551.26194090039053
1786032755,bed90d6,no,chunked1/ascii,1,9,0.001787498,559.46999572200139
1786032755,bed90d6,no,chunked8/source,1,9,0.00054176500000000004,1846.0968880270821
1786032755,bed90d6,no,chunked4/ascii,1,10,0.00051844700000000001,1928.936802437059
1786032755,bed90d6,no,lexer_all/source,1,10,0.0017676910000000001,565.79497239166358
1786032755,bed90d6,no,chunked4/source,1,10,0.00054712100000000002,1828.0246609835706
1786032755,bed90d6,no,chunked1/ascii,1,10,0.001820758,549.25009167230678
1786032755,bed90d6,no,lexer_all/ascii,1,10,0.001725512,579.56797658497067
