run,scenario,input_mib,round,seconds,mib_per_s
1785535504,chunked4/source,16,0,0.00564344,2835.16
1785535504,chunked2/source,16,0,0.0113725,1406.91
1785535504,chunked2/ascii,16,0,0.0110568,1447.08
1785535504,chunked4/ascii,16,0,0.0055217,2897.66
1785535504,lexer_all/source,16,0,0.0217366,736.087
1785535504,chunked2/source,16,1,0.0114599,1396.18
1785535504,chunked1/source,16,1,0.0213643,748.917
1785535504,chunked1/ascii,16,1,0.0206486,774.873
1785535504,lexer_all/source,16,1,0.0222455,719.249
1785535504,lexer_all/ascii,16,1,0.0223783,714.98
1785535504,chunked8/source,16,1,0.00339235,4716.5
1785535504,chunked2/ascii,16,1,0.0108692,1472.05
1785535504,chunked8/ascii,16,1,0.00316828,5050.06
1785535504,chunked4/source,16,1,0.00568612,2813.88
1785535504,chunked4/ascii,16,1,0.00561025,2851.93
1785535504,lexer_all/ascii,16,2,0.0223162,716.969
1785535504,lexer_all/source,16,2,0.0222633,718.674
1785535504,chunked1/ascii,16,2,0.0205721,777.754
1785535504,chunked4/ascii,16,2,0.005967,2681.42
1785535504,chunked1/source,16,2,0.0214393,746.295
1785535504,chunked8/ascii,16,2,0.00306532,5219.69
1785535504,chunked4/source,16,2,0.00571693,2798.71
1785535504,chunked8/source,16,2,0.00313385,5105.55
1785535504,chunked2/ascii,16,2,0.0110812,1443.89
1785535504,chunked2/source,16,2,0.011351,1409.57
1785535504,chunked4/ascii,16,3,0.00553444,2890.99
1785535504,lexer_all/ascii,16,3,0.0209397,764.101
1785535504,chunked4/source,16,3,0.00594513,2691.29
1785535504,chunked1/ascii,16,3,0.0206597,774.457
1785535504,lexer_all/source,16,3,0.0212837,751.753
1785535504,chunked8/source,16,3,0.00332643,4809.97
1785535504,chunked8/ascii,16,3,0.00289821,5520.67
1785535504,chunked2/source,16,3,0.011145,1435.63
1785535504,chunked1/source,16,3,0.0214132,747.203
1785535504,chunked2/ascii,16,3,0.0107287,1491.33
1785535504,chunked4/ascii,16,4,0.00583624,2741.5
1785535504,chunked4/source,16,4,0.00565375,2829.99
1785535504,chunked1/source,16,4,0.0215564,742.242
1785535504,chunked2/ascii,16,4,0.0107217,1492.31
1785535504,chunked8/source,16,4,0.00310646,5150.56
1785535504,lexer_all/ascii,16,4,0.0208907,765.893
1785535504,chunked2/source,16,4,0.011162,1433.44
1785535504,chunked8/ascii,16,4,0.00322602,4959.68
1785535504,chunked1/ascii,16,4,0.0206533,774.698
1785535504,lexer_all/source,16,4,0.0211796,755.446
1785535504,chunked4/ascii,16,5,0.00602736,2654.57
1785535504,chunked4/source,16,5,0.00587901,2721.55
1785535504,chunked2/source,16,5,0.011385,1405.36
1785535504,lexer_all/source,16,5,0.0217895,734.3
1785535504,chunked2/ascii,16,5,0.0112996,1415.98
1785535504,chunked1/ascii,16,5,0.0205782,777.523
1785535504,lexer_all/ascii,16,5,0.0212709,752.202
1785535504,chunked8/source,16,5,0.00324296,4933.77
1785535504,chunked8/ascii,16,5,0.00304657,5251.83
1785535504,chunked1/source,16,5,0.0213697,748.725
1785535504,chunked8/ascii,16,6,0.00287871,5558.07
1785535504,lexer_all/ascii,16,6,0.0211248,757.406
1785535504,chunked2/source,16,6,0.0111278,1437.84
1785535504,chunked1/source,16,6,0.0213255,750.278
1785535504,chunked2/ascii,16,6,0.011769,1359.51
1785535504,chunked4/source,16,6,0.00574194,2786.52
1785535504,chunked1/ascii,16,6,0.0204942,780.712
1785535504,lexer_all/source,16,6,0.02177,734.957
1785535504,chunked8/source,16,6,0.00318246,5027.56
1785535504,chunked4/ascii,16,6,0.00551561,2900.86
1785535504,chunked1/source,16,7,0.0215343,743.004
1785535504,chunked8/source,16,7,0.00336184,4759.31
1785535504,lexer_all/source,16,7,0.0219251,729.759
1785535504,chunked4/source,16,7,0.00580708,2755.26
1785535504,chunked8/ascii,16,7,0.00298927,5352.5
1785535504,chunked2/source,16,7,0.0111619,1433.46
1785535504,chunked2/ascii,16,7,0.0107181,1492.8
1785535504,chunked4/ascii,16,7,0.00586302,2728.98
1785535504,chunked1/ascii,16,7,0.0213418,749.705
1785535504,lexer_all/ascii,16,7,0.0216742,738.208
1785535504,lexer_all/source,16,8,0.0219512,728.891
1785535504,chunked1/source,16,8,0.0216793,738.032
1785535504,chunked8/source,16,8,0.00312576,5118.76
1785535504,chunked4/source,16,8,0.00589283,2715.17
1785535504,chunked4/ascii,16,8,0.00561686,2848.57
1785535504,chunked8/ascii,16,8,0.00309252,5173.78
1785535504,chunked2/source,16,8,0.0113734,1406.79
1785535504,chunked2/ascii,16,8,0.0108165,1479.22
1785535504,lexer_all/ascii,16,8,0.0228958,698.818
1785535504,chunked1/ascii,16,8,0.0206425,775.103
1785535504,chunked8/ascii,16,9,0.00331242,4830.31
1785535504,chunked2/ascii,16,9,0.0109574,1460.21
1785535504,lexer_all/ascii,16,9,0.023049,694.175
1785535504,chunked4/source,16,9,0.00581466,2751.67
1785535504,chunked1/source,16,9,0.0213881,748.083
1785535504,chunked4/ascii,16,9,0.00579169,2762.58
1785535504,chunked2/source,16,9,0.0115061,1390.57
1785535504,lexer_all/source,16,9,0.0218981,730.66
1785535504,chunked1/ascii,16,9,0.0201206,795.205
1785535504,chunked8/source,16,9,0.00329336,4858.27
1785535504,chunked4/ascii,16,10,0.00573866,2788.11
1785535504,lexer_all/source,16,10,0.0227496,703.311
1785535504,chunked4/source,16,10,0.00581477,2751.62
1785535504,chunked1/ascii,16,10,0.0207027,772.846
1785535504,lexer_all/ascii,16,10,0.0231556,690.981
1785535504,chunked8/ascii,16,10,0.00328303,4873.55
1785535504,chunked2/ascii,16,10,0.011291,1417.06
1785535504,chunked2/source,16,10,0.0111,1441.45
1785535504,chunked1/source,16,10,0.021461,745.541
1785535504,chunked8/source,16,10,0.00309808,5164.5
1785535504,chunked1/source,16,11,0.0214422,746.195
1785535504,chunked4/ascii,16,11,0.00603382,2651.73
1785535504,chunked4/source,16,11,0.00591376,2705.56
1785535504,lexer_all/source,16,11,0.0226431,706.62
1785535504,chunked1/ascii,16,11,0.0205669,777.95
1785535504,chunked8/ascii,16,11,0.00316841,5049.86
1785535504,lexer_all/ascii,16,11,0.0230821,693.179
1785535504,chunked2/ascii,16,11,0.0114043,1402.99
1785535504,chunked2/source,16,11,0.0112286,1424.93
1785535504,chunked8/source,16,11,0.00320694,4989.19
1785535504,chunked2/ascii,16,12,0.0111442,1435.73
1785535504,chunked1/ascii,16,12,0.020629,775.609
1785535504,chunked8/ascii,16,12,0.00308901,5179.67
1785535504,chunked4/ascii,16,12,0.0057897,2763.53
1785535504,chunked4/source,16,12,0.00605378,2642.98
1785535504,lexer_all/source,16,12,0.0222749,718.3
1785535504,chunked1/source,16,12,0.0214582,745.636
1785535504,chunked2/source,16,12,0.0113938,1404.28
1785535504,lexer_all/ascii,16,12,0.0224189,713.685
1785535504,chunked8/source,16,12,0.00312395,5121.73
1785535504,chunked1/source,16,13,0.0213316,750.064
1785535504,chunked2/ascii,16,13,0.0118638,1348.64
1785535504,chunked4/source,16,13,0.00584697,2736.47
1785535504,lexer_all/source,16,13,0.0222005,720.707
1785535504,chunked8/ascii,16,13,0.00298059,5368.09
1785535504,chunked4/ascii,16,13,0.00562377,2845.07
1785535504,lexer_all/ascii,16,13,0.0230414,694.405
1785535504,chunked2/source,16,13,0.0114816,1393.54
1785535504,chunked1/ascii,16,13,0.0204921,780.791
1785535504,chunked8/source,16,13,0.00328213,4874.89
1785535504,chunked2/ascii,16,14,0.0107667,1486.07
1785535504,chunked1/ascii,16,14,0.020494,780.719
1785535504,chunked4/source,16,14,0.00592023,2702.6
1785535504,lexer_all/ascii,16,14,0.0229159,698.208
1785535504,chunked8/source,16,14,0.00319617,5006
1785535504,chunked4/ascii,16,14,0.00571414,2800.08
1785535504,lexer_all/source,16,14,0.0226708,705.755
1785535504,chunked1/source,16,14,0.0213256,750.273
1785535504,chunked8/ascii,16,14,0.0031359,5102.21
1785535504,chunked2/source,16,14,0.011241,1423.37
1785535504,chunked1/source,128,0,0.169313,755.997
1785535504,lexer_all/ascii,128,0,0.167396,764.655
1785535504,chunked1/ascii,128,0,0.165435,773.717
1785535504,chunked8/ascii,128,0,0.0229952,5566.38
1785535504,chunked8/source,128,0,0.0231157,5537.38
1785535504,chunked4/source,128,0,0.044939,2848.31
1785535504,chunked2/source,128,0,0.0895926,1428.69
1785535504,chunked2/ascii,128,0,0.0874421,1463.83
1785535504,chunked4/ascii,128,0,0.0450454,2841.58
1785535504,lexer_all/source,128,0,0.173711,736.857
1785535504,chunked2/source,128,1,0.0887746,1441.86
1785535504,chunked1/source,128,1,0.169206,756.474
1785535504,chunked1/ascii,128,1,0.165495,773.44
1785535504,lexer_all/source,128,1,0.171558,746.105
1785535504,lexer_all/ascii,128,1,0.178982,715.156
1785535504,chunked8/source,128,1,0.0232628,5502.35
1785535504,chunked2/ascii,128,1,0.0891484,1435.81
1785535504,chunked8/ascii,128,1,0.0230217,5559.97
1785535504,chunked4/source,128,1,0.0451056,2837.79
1785535504,chunked4/ascii,128,1,0.0446178,2868.81
1785535504,lexer_all/ascii,128,2,0.168946,757.639
1785535504,lexer_all/source,128,2,0.173072,739.578
1785535504,chunked1/ascii,128,2,0.167427,764.513
1785535504,chunked4/ascii,128,2,0.0464187,2757.51
1785535504,chunked1/source,128,2,0.170834,749.267
1785535504,chunked8/ascii,128,2,0.0228109,5611.35
1785535504,chunked4/source,128,2,0.0450434,2841.71
1785535504,chunked8/source,128,2,0.0232385,5508.11
1785535504,chunked2/ascii,128,2,0.0885262,1445.9
1785535504,chunked2/source,128,2,0.0895229,1429.8
1785535504,chunked4/ascii,128,3,0.0450403,2841.9
1785535504,lexer_all/ascii,128,3,0.170132,752.356
1785535504,chunked4/source,128,3,0.0455138,2812.34
1785535504,chunked1/ascii,128,3,0.169895,753.408
1785535504,lexer_all/source,128,3,0.167818,762.733
1785535504,chunked8/source,128,3,0.0231888,5519.91
1785535504,chunked8/ascii,128,3,0.0233427,5483.52
1785535504,chunked2/source,128,3,0.0880256,1454.12
1785535504,chunked1/source,128,3,0.170839,749.242
1785535504,chunked2/ascii,128,3,0.0882707,1450.09
1785535504,chunked4/ascii,128,4,0.0454291,2817.58
1785535504,chunked4/source,128,4,0.0455249,2811.65
1785535504,chunked1/source,128,4,0.169074,757.067
1785535504,chunked2/ascii,128,4,0.0874726,1463.32
1785535504,chunked8/source,128,4,0.0254438,5030.7
1785535504,lexer_all/ascii,128,4,0.170262,751.784
1785535504,chunked2/source,128,4,0.088,1454.55
1785535504,chunked8/ascii,128,4,0.0227582,5624.35
1785535504,chunked1/ascii,128,4,0.165738,772.303
1785535504,lexer_all/source,128,4,0.175467,729.483
1785535504,chunked4/ascii,128,5,0.0450432,2841.72
1785535504,chunked4/source,128,5,0.045162,2834.24
1785535504,chunked2/source,128,5,0.0895798,1428.9
1785535504,lexer_all/source,128,5,0.16925,756.281
1785535504,chunked2/ascii,128,5,0.0881385,1452.26
1785535504,chunked1/ascii,128,5,0.167522,764.077
1785535504,lexer_all/ascii,128,5,0.161268,793.709
1785535504,chunked8/source,128,5,0.0239162,5352.03
1785535504,chunked8/ascii,128,5,0.0227455,5627.48
1785535504,chunked1/source,128,5,0.171041,748.36
1785535504,chunked8/ascii,128,6,0.023104,5540.16
1785535504,lexer_all/ascii,128,6,0.183416,697.869
1785535504,chunked2/source,128,6,0.0895187,1429.87
1785535504,chunked1/source,128,6,0.17065,750.076
1785535504,chunked2/ascii,128,6,0.0878574,1456.91
1785535504,chunked4/source,128,6,0.0461257,2775.03
1785535504,chunked1/ascii,128,6,0.164658,777.367
1785535504,lexer_all/source,128,6,0.170492,750.767
1785535504,chunked8/source,128,6,0.0231253,5535.07
1785535504,chunked4/ascii,128,6,0.0446402,2867.37
1785535504,chunked1/source,128,7,0.171433,746.649
1785535504,chunked8/source,128,7,0.0231931,5518.88
1785535504,lexer_all/source,128,7,0.166797,767.402
1785535504,chunked4/source,128,7,0.0457071,2800.44
1785535504,chunked8/ascii,128,7,0.0314565,4069.11
1785535504,chunked2/source,128,7,0.0893716,1432.22
1785535504,chunked2/ascii,128,7,0.0881269,1452.45
1785535504,chunked4/ascii,128,7,0.0446826,2864.65
1785535504,chunked1/ascii,128,7,0.164957,775.959
1785535504,lexer_all/ascii,128,7,0.170172,752.18
1785535504,lexer_all/source,128,8,0.17447,733.65
1785535504,chunked1/source,128,8,0.168434,759.942
1785535504,chunked8/source,128,8,0.0231104,5538.63
1785535504,chunked4/source,128,8,0.0449658,2846.61
1785535504,chunked4/ascii,128,8,0.0443667,2885.05
1785535504,chunked8/ascii,128,8,0.0228371,5604.92
1785535504,chunked2/source,128,8,0.0893768,1432.14
1785535504,chunked2/ascii,128,8,0.0864275,1481.01
1785535504,lexer_all/ascii,128,8,0.15582,821.462
1785535504,chunked1/ascii,128,8,0.166577,768.411
1785535504,chunked8/ascii,128,9,0.0229569,5575.67
1785535504,chunked2/ascii,128,9,0.0884617,1446.95
1785535504,lexer_all/ascii,128,9,0.160188,799.061
1785535504,chunked4/source,128,9,0.0461659,2772.61
1785535504,chunked1/source,128,9,0.173362,738.341
1785535504,chunked4/ascii,128,9,0.0447819,2858.3
1785535504,chunked2/source,128,9,0.0889923,1438.33
1785535504,lexer_all/source,128,9,0.179664,712.442
1785535504,chunked1/ascii,128,9,0.167475,764.293
1785535504,chunked8/source,128,9,0.0231179,5536.85
1785535504,chunked4/ascii,128,10,0.0446831,2864.62
1785535504,lexer_all/source,128,10,0.179676,712.393
1785535504,chunked4/source,128,10,0.0451205,2836.85
1785535504,chunked1/ascii,128,10,0.16569,772.525
1785535504,lexer_all/ascii,128,10,0.18241,701.714
1785535504,chunked8/ascii,128,10,0.0229105,5586.96
1785535504,chunked2/ascii,128,10,0.0873916,1464.67
1785535504,chunked2/source,128,10,0.0890484,1437.42
1785535504,chunked1/source,128,10,0.172118,743.678
1785535504,chunked8/source,128,10,0.0232719,5500.19
1785535504,chunked1/source,128,11,0.171242,747.482
1785535504,chunked4/ascii,128,11,0.0449897,2845.09
1785535504,chunked4/source,128,11,0.045368,2821.37
1785535504,lexer_all/source,128,11,0.173463,737.912
1785535504,chunked1/ascii,128,11,0.162552,787.442
1785535504,chunked8/ascii,128,11,0.0228684,5597.25
1785535504,lexer_all/ascii,128,11,0.173925,735.952
1785535504,chunked2/ascii,128,11,0.0897908,1425.54
1785535504,chunked2/source,128,11,0.0895554,1429.28
1785535504,chunked8/source,128,11,0.0234437,5459.9
1785535504,chunked2/ascii,128,12,0.0855057,1496.98
1785535504,chunked1/ascii,128,12,0.165727,772.356
1785535504,chunked8/ascii,128,12,0.0228052,5612.74
1785535504,chunked4/ascii,128,12,0.0496588,2577.59
1785535504,chunked4/source,128,12,0.0486459,2631.26
1785535504,lexer_all/source,128,12,0.173164,739.183
1785535504,chunked1/source,128,12,0.171264,747.383
1785535504,chunked2/source,128,12,0.0894036,1431.71
1785535504,lexer_all/ascii,128,12,0.172129,743.627
1785535504,chunked8/source,128,12,0.02326,5503.02
1785535504,chunked1/source,128,13,0.171,748.54
1785535504,chunked2/ascii,128,13,0.0873958,1464.6
1785535504,chunked4/source,128,13,0.0462511,2767.5
1785535504,lexer_all/source,128,13,0.175384,729.83
1785535504,chunked8/ascii,128,13,0.0229564,5575.79
1785535504,chunked4/ascii,128,13,0.0456042,2806.76
1785535504,lexer_all/ascii,128,13,0.179914,711.45
1785535504,chunked2/source,128,13,0.0891119,1436.4
1785535504,chunked1/ascii,128,13,0.165284,774.423
1785535504,chunked8/source,128,13,0.023058,5551.23
1785535504,chunked2/ascii,128,14,0.0872752,1466.63
1785535504,chunked1/ascii,128,14,0.16566,772.668
1785535504,chunked4/source,128,14,0.0449355,2848.53
1785535504,lexer_all/ascii,128,14,0.1845,693.767
1785535504,chunked8/source,128,14,0.0227345,5630.2
1785535504,chunked4/ascii,128,14,0.0443779,2884.32
1785535504,lexer_all/source,128,14,0.175053,731.209
1785535504,chunked1/source,128,14,0.171201,747.658
1785535504,chunked8/ascii,128,14,0.0279997,4571.48
1785535504,chunked2/source,128,14,0.0893019,1433.34
1785535504,chunked1/source,512,0,0.679196,753.833
1785535504,lexer_all/ascii,512,0,0.666408,768.298
1785535504,chunked1/ascii,512,0,0.657251,779.002
1785535504,chunked8/ascii,512,0,0.0908356,5636.56
1785535504,chunked8/source,512,0,0.0919935,5565.61
1785535504,chunked4/source,512,0,0.181622,2819.05
1785535504,chunked2/source,512,0,0.355521,1440.14
1785535504,chunked2/ascii,512,0,0.357483,1432.24
1785535504,chunked4/ascii,512,0,0.177636,2882.3
1785535504,lexer_all/source,512,0,0.672982,760.794
1785535504,chunked2/source,512,1,0.351461,1456.78
1785535504,chunked1/source,512,1,0.677078,756.19
1785535504,chunked1/ascii,512,1,0.658548,777.468
1785535504,lexer_all/source,512,1,0.675086,758.422
1785535504,lexer_all/ascii,512,1,0.637327,803.356
1785535504,chunked8/source,512,1,0.0915591,5592.02
1785535504,chunked2/ascii,512,1,0.340426,1504
1785535504,chunked8/ascii,512,1,0.0928372,5515.03
1785535504,chunked4/source,512,1,0.180476,2836.94
1785535504,chunked4/ascii,512,1,0.177147,2890.25
1785535504,lexer_all/ascii,512,2,0.688199,743.971
1785535504,lexer_all/source,512,2,0.715157,715.927
1785535504,chunked1/ascii,512,2,0.646045,792.515
1785535504,chunked4/ascii,512,2,0.177438,2885.51
1785535504,chunked1/source,512,2,0.677538,755.677
1785535504,chunked8/ascii,512,2,0.0910526,5623.12
1785535504,chunked4/source,512,2,0.177697,2881.31
1785535504,chunked8/source,512,2,0.093544,5473.36
1785535504,chunked2/ascii,512,2,0.347788,1472.16
1785535504,chunked2/source,512,2,0.35121,1457.82
1785535504,chunked4/ascii,512,3,0.177743,2880.57
1785535504,lexer_all/ascii,512,3,0.716335,714.75
1785535504,chunked4/source,512,3,0.180381,2838.44
1785535504,chunked1/ascii,512,3,0.654766,781.958
1785535504,lexer_all/source,512,3,0.709695,721.436
1785535504,chunked8/source,512,3,0.0904155,5662.75
1785535504,chunked8/ascii,512,3,0.0922276,5551.49
1785535504,chunked2/source,512,3,0.352228,1453.6
1785535504,chunked1/source,512,3,0.679584,753.402
1785535504,chunked2/ascii,512,3,0.348563,1468.89
1785535504,chunked4/ascii,512,4,0.176403,2902.45
1785535504,chunked4/source,512,4,0.179179,2857.48
1785535504,chunked1/source,512,4,0.676843,756.454
1785535504,chunked2/ascii,512,4,0.344934,1484.34
1785535504,chunked8/source,512,4,0.091324,5606.41
1785535504,lexer_all/ascii,512,4,0.669639,764.591
1785535504,chunked2/source,512,4,0.351114,1458.22
1785535504,chunked8/ascii,512,4,0.0961924,5322.66
1785535504,chunked1/ascii,512,4,0.649559,788.227
1785535504,lexer_all/source,512,4,0.693212,738.59
1785535504,chunked4/ascii,512,5,0.178518,2868.06
1785535504,chunked4/source,512,5,0.178678,2865.5
1785535504,chunked2/source,512,5,0.349134,1466.49
1785535504,lexer_all/source,512,5,0.675935,757.469
1785535504,chunked2/ascii,512,5,0.346825,1476.25
1785535504,chunked1/ascii,512,5,0.651538,785.833
