run,scenario,input_mib,round,seconds,mib_per_s
1785540000,lexer_all/ascii,16,9,0.020190013999999999,792.4728132084673
1785540000,chunked4/source,16,9,0.0060275179999999999,2654.4990837017172
1785540000,chunked1/source,16,9,0.022304211000000001,717.35516705771863
1785540000,chunked4/ascii,16,9,0.0055559310000000001,2879.8120770935311
1785540000,chunked2/source,16,9,0.011465779000000001,1395.4604399749555
1785540000,lexer_all/source,16,9,0.021166238,755.92275812053163
1785540000,chunked1/ascii,16,9,0.022161012000000001,721.99036728549845
1785540000,chunked8/source,16,9,0.0033257429999999999,4810.9673561654063
1785540000,chunked4/ascii,16,10,0.0061563970000000001,2598.9287554552348
1785540000,lexer_all/source,16,10,0.021292466999999999,751.44139042204961
1785540000,chunked4/source,16,10,0.0059654290000000004,2682.1274728096846
1785540000,chunked1/ascii,16,10,0.022244791999999999,719.27115314444563
1785540000,lexer_all/ascii,16,10,0.020206043,791.84416232798969
1785540000,chunked8/ascii,16,10,0.0032824519999999999,4874.416196580587
1785540000,chunked2/ascii,16,10,0.011842447000000001,1351.0752628488301
1785540000,chunked2/source,16,10,0.011851858,1350.0027597356975
1785540000,chunked1/source,16,10,0.022287650999999999,717.88817080793331
1785540000,chunked8/source,16,10,0.0032314430000000001,4951.3610507737894
1785540000,chunked1/source,16,11,0.022340901999999999,716.17703743544496
1785540000,chunked4/ascii,16,11,0.0060229480000000002,2656.5125903956568
1785540000,chunked4/source,16,11,0.0060682280000000002,2636.6908112212668
1785540000,lexer_all/source,16,11,0.021226307,753.78354831085812
1785540000,chunked1/ascii,16,11,0.022156833000000001,722.12654187980468
1785540000,chunked8/ascii,16,11,0.003227953,4956.7131842682775
1785540000,lexer_all/ascii,16,11,0.020304831999999998,787.99160679085355
1785540000,chunked2/ascii,16,11,0.012105236,1321.7451682311969
1785540000,chunked2/source,16,11,0.011756258,1360.9807651376489
1785540000,chunked8/source,16,11,0.003118123,5131.3052782060249
1785540000,chunked2/ascii,16,12,0.011812408,1354.511052555782
1785540000,chunked1/ascii,16,12,0.022229282,719.77300901119258
1785540000,chunked8/ascii,16,12,0.0033304519999999998,4804.1638772449924
1785540000,chunked4/ascii,16,12,0.0059547280000000003,2686.946774613104
1785540000,chunked4/source,16,12,0.0062261770000000003,2569.8018234938718
1785540000,lexer_all/source,16,12,0.021229158000000001,753.6823178759895
1785540000,chunked1/source,16,12,0.022134193,722.86534268475953
1785540000,chunked2/source,16,12,0.011151331,1434.8099799024533
1785540000,lexer_all/ascii,16,12,0.018978509000000001,843.06081122064643
1785540000,chunked8/source,16,12,0.0033269419999999998,4809.2335267628969
1785540000,chunked1/source,16,13,0.021777604999999998,734.70158945373498
1785540000,chunked2/ascii,16,13,0.012057526000000001,1326.9751351395253
1785540000,chunked4/source,16,13,0.0058479389999999999,2736.0136636164648
