run,scenario,input_mib,round,seconds,mib_per_s
1785536021,lexer_all/source,128,0,0.181468,705.36
1785536021,chunked2/source,128,1,0.0898102,1425.23
1785536021,chunked1/source,128,1,0.175934,727.546
1785536021,chunked1/ascii,128,1,0.174463,733.681
1785536021,lexer_all/source,128,1,0.18251,701.331
1785536021,lexer_all/ascii,128,1,0.188707,678.302
1785536021,chunked8/source,128,1,0.0269261,4753.76
1785536021,chunked2/ascii,128,1,0.086738,1475.71
1785536021,chunked8/ascii,128,1,0.0350382,3653.16
1785536021,chunked4/source,128,1,0.0455551,2809.79
1785536021,chunked4/ascii,128,1,0.045326,2823.98
1785536021,lexer_all/ascii,128,2,0.161552,792.315
1785536021,lexer_all/source,128,2,0.175329,730.058
1785536021,chunked1/ascii,128,2,0.167098,766.018
1785536021,chunked4/ascii,128,2,0.0449811,2845.64
1785536021,chunked1/source,128,2,0.176894,723.6
1785536021,chunked8/ascii,128,2,0.0229371,5580.47
1785536021,chunked4/source,128,2,0.0460598,2779
1785536021,chunked8/source,128,2,0.0232564,5503.87
1785536021,chunked2/ascii,128,2,0.0869901,1471.43
1785536021,chunked2/source,128,2,0.0897833,1425.66
1785536021,chunked4/ascii,128,3,0.0450922,2838.63
1785536021,lexer_all/ascii,128,3,0.165657,772.682
1785536021,chunked4/source,128,3,0.0458058,2794.41
1785536021,chunked1/ascii,128,3,0.169492,755.199
1785536021,lexer_all/source,128,3,0.176015,727.213
1785536021,chunked8/source,128,3,0.0230806,5545.78
1785536021,chunked8/ascii,128,3,0.0228857,5593.02
1785536021,chunked2/source,128,3,0.0904414,1415.28
1785536021,chunked1/source,128,3,0.176109,726.825
1785536021,chunked2/ascii,128,3,0.0861832,1485.21
1785536021,chunked4/ascii,128,4,0.0445732,2871.68
1785536021,chunked4/source,128,4,0.0454057,2819.03
1785536021,chunked1/source,128,4,0.177011,723.119
1785536021,chunked2/ascii,128,4,0.0888064,1441.34
1785536021,chunked8/source,128,4,0.0231507,5529.01
1785536021,lexer_all/ascii,128,4,0.174998,731.436
1785536021,chunked2/source,128,4,0.0890606,1437.23
1785536021,chunked8/ascii,128,4,0.0334089,3831.31
